order_id,assignment_id,user_id,assistment_id,problem_id,original,correct,attempt_count,ms_first_response,tutor_mode,answer_type,sequence_id,student_class_id,position,type,base_sequence_id,skill_id,skill_name,teacher_id,school_id,hint_count,hint_total,overlap_time,template_id,answer_id,answer_text,first_action,bottom_hint,opportunity,opportunity_original
31641167,274500,79735,44492,80710,1,1,1,4456,tutor,fill_in_1,6473,12437,21,MasterySection,6473,75.0,Square Root,43007,2770,0,0,4456,42206,,29,0,,12,12.0
35113757,280847,78543,93309,173922,1,1,1,135059,tutor,algebra,11083,12262,18,MasterySection,11083,312.0,Equation Solving More Than Two Steps,46174,5056,0,1,135059,93291,,-4,0,,1,1.0
38168450,290923,96231,49141,87821,1,1,1,58891,tutor,algebra,6925,14414,69,MasterySection,6925,311.0,Equation Solving Two or Fewer Steps,69274,2770,0,4,58891,46278,,-31,0,,1,1.0
31371975,273184,87147,47748,86349,1,0,1,2782,tutor,algebra,10471,12801,3,MasterySection,6910,280.0,Addition and Subtraction Fractions,57045,5307,4,4,57996,46265,,,1,1.0,17,17.0
38223432,291355,96271,41964,74342,1,1,1,1926051,tutor,fill_in_1,6109,14415,157,MasterySection,6094,17.0,Probability of Two Distinct Events,69274,2770,0,0,1926051,31062,,6-Jan,0,,13,13.0
33666851,279733,78552,52324,91658,1,1,1,36829,tutor,algebra,7220,12262,5,MasterySection,6180,317.0,Greatest Common Factor,46174,5056,0,3,36829,47492,,2,0,,131,131.0
38235583,290764,96278,41955,74306,1,0,1,8678,tutor,algebra,6109,14414,231,MasterySection,6094,16.0,Counting Methods,69274,2770,0,0,8787,31125,,25,0,,13,13.0
34121142,277500,75361,47223,85741,1,0,2,8047,tutor,algebra,6875,13241,8,MasterySection,6875,49.0,Ordering Positive Decimals,22763,73,2,4,27985,46045,,,1,0.0,7,7.0
24672510,266964,78167,56265,99481,1,1,1,187719,tutor,choose_1,7629,12315,23,MasterySection,5951,49.0,Ordering Positive Decimals,45778,5056,0,0,187719,55826,180920.0,,0,,4,4.0
35636584,282668,88832,50843,89757,1,1,1,141346,tutor,algebra,7012,13281,1,MasterySection,7012,277.0,Addition and Subtraction Integers,59912,1689,0,3,141346,29883,,-12,0,,1,1.0
28848695,270926,85715,77899,147467,1,1,1,20543,tutor,algebra,9371,12873,4,MasterySection,9371,276.0,Multiplication and Division Positive Decimals,45671,5049,0,0,20543,77805,,0.07,0,,1,1.0
26915720,266964,78270,56265,99488,0,1,1,12387,tutor,algebra,7629,12315,23,MasterySection,5951,,,45778,5056,0,0,12387,55826,,0.25,0,,37,
38284211,290764,96224,41966,74352,0,0,5,61760,tutor,fill_in_1,6109,14414,231,MasterySection,6094,,,69274,2770,2,3,93897,31062,,8,0,0.0,76,
30173050,270289,78970,37084,58599,1,0,1,57884,tutor,algebra,5916,12351,150,MasterySection,5916,48.0,Equivalent Fractions,42999,2770,0,0,57941,30790,,3600,0,,15,15.0
26863180,262778,78989,38356,61604,1,0,1,40084,tutor,algebra,6022,12351,45,MasterySection,6022,81.0,Unit Rate,42999,2770,0,0,40164,30482,,55,0,,1,1.0
24240433,266581,83199,34811,54566,1,1,1,104950,tutor,algebra,7975,12309,8,MasterySection,5967,279.0,Multiplication and Division Integers,35135,1357,0,4,104950,31001,,-4,0,,10,10.0
31072039,272594,86559,38043,61091,1,0,2,11078,tutor,algebra,6018,12963,25,MasterySection,6018,47.0,Conversion of Fraction Decimals Percents,45671,5049,5,5,42922,29866,,,1,1.0,2,2.0
38266834,291405,96273,41567,72876,1,0,1,67045,tutor,algebra,6072,14415,106,MasterySection,6072,34.0,Unit Conversion Within a System,69274,2770,0,0,67135,32876,,6,0,,3,3.0
31648938,274495,79769,39853,66838,0,0,3,120809,tutor,algebra,5946,12437,16,MasterySection,5946,309.0,"Order of Operations +,-,/,* () positive reals",43007,2770,2,2,228532,29982,,-564,0,1.0,2,
34297306,280036,78545,46439,84627,1,1,1,65621,tutor,algebra,7201,12262,13,MasterySection,7201,70.0,Percent Of,46174,5056,0,4,65621,46397,,14.7,0,,101,101.0
31774907,274901,79681,48885,87565,1,1,1,3012,tutor,algebra,6921,12436,10,MasterySection,6921,83.0,Divisibility Rules,43007,2770,0,3,3012,46304,,12,0,,10,10.0
24751750,266594,83197,48149,86754,1,1,1,60325,tutor,algebra,8027,12309,20,MasterySection,6913,280.0,Addition and Subtraction Fractions,35135,1357,0,4,60325,46268,,10 23/36,0,,8,8.0
38277555,290678,96232,78382,148020,1,1,1,29265,tutor,algebra,9870,14413,19,MasterySection,9870,77.0,Finding Percents,69274,2770,0,2,29265,78169,,42,0,,10,10.0
26031059,266698,78977,37518,59690,1,0,0,23516,tutor,algebra,5974,12351,94,MasterySection,5974,325.0,Write Linear Equation from Graph,42999,2770,0,0,23516,30861,,,2,,13,4.0
31368140,271983,79014,73153,135578,1,1,1,10043,tutor,algebra,9877,12887,28,MasterySection,9877,8.0,Scatter Plot,42999,2770,0,0,10043,63441,,19,0,,6,6.0
32843868,275217,78991,72801,135049,1,1,1,36139,tutor,fill_in_1,9908,12888,42,MasterySection,9908,,,42999,2770,0,2,36139,70538,,15(m^12)(n^14),0,,104,32.0
32178058,276036,79621,48872,87552,1,1,1,26297,tutor,algebra,6921,12436,18,MasterySection,6921,83.0,Divisibility Rules,43007,2770,0,3,26297,46304,,12,0,,6,6.0
38169960,290822,96231,44695,81183,1,1,1,3625,tutor,algebra,6467,14414,169,MasterySection,6467,27.0,Pythagorean Theorem,69274,2770,0,0,3625,42088,,2,0,,21,21.0
34402783,279728,78580,50851,89765,1,0,2,193117,tutor,algebra,7220,12375,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,1,3,323894,31687,,603.9005,0,0.0,40,40.0
26594723,266695,78979,49677,88369,1,1,1,9001,tutor,algebra,6943,12351,91,MasterySection,6943,311.0,Equation Solving Two or Fewer Steps,42999,2770,0,3,9001,46285,,-50,0,,120,75.0
34284300,277637,70727,41700,73465,1,1,1,11261,tutor,algebra,6093,13241,145,MasterySection,6093,18.0,Probability of a Single Event,22763,73,0,0,11261,30246,,13-Aug,0,,4,4.0
38196411,290823,96286,44245,79930,0,1,1,16999,tutor,choose_1,6465,14414,168,MasterySection,6465,,,69274,2770,0,3,16999,42870,138008.0,,0,,62,
24721561,266682,79029,57460,108107,1,1,1,28996,tutor,algebra,5969,12351,82,MasterySection,5969,312.0,Equation Solving More Than Two Steps,42999,2770,0,0,28996,55833,,-1.414285714,0,,26,14.0
35119575,281003,78565,47157,85673,1,1,1,52292,tutor,algebra,7201,12262,25,MasterySection,7201,70.0,Percent Of,46174,5056,0,4,52292,46399,,53.56,0,,376,376.0
35222551,280390,81470,89380,166345,1,1,1,23556,tutor,algebra,10444,13577,18,MasterySection,10444,,,45671,5049,0,3,23556,56517,,2,0,,188,111.0
22136269,263983,78807,36847,57724,0,1,1,46017,tutor,algebra,7084,12340,16,MasterySection,5898,,,11804,76,0,3,46017,30397,,900,0,,10,
22900136,226378,79511,41955,74308,0,1,1,13454,tutor,algebra,6109,11896,5,MasterySection,6094,,,14630,2770,0,4,13454,31125,,6,0,,2,
38206387,290973,96284,34821,54576,1,1,1,6172,tutor,algebra,5967,14414,20,MasterySection,5967,279.0,Multiplication and Division Integers,69274,2770,0,4,6172,31001,,-9,0,,1,1.0
30102728,270578,73962,32943,51038,0,1,1,8330,tutor,algebra,5945,11816,152,MasterySection,5942,310.0,Order of Operations All,22763,73,0,3,8330,30078,,4,0,,10,
36391386,285724,92250,85841,162177,1,0,4,6001,tutor,choose_n,10293,14020,7,MasterySection,10293,324.0,Recognize Linear Pattern,58932,4780,0,2,32541,62368,1.0,,0,,24,24.0
38173842,291371,96258,51828,91152,1,1,1,312719,tutor,algebra,7035,14415,138,MasterySection,7035,13.0,Median,69274,2770,0,3,312719,50237,,62,0,,13,13.0
35273794,277562,70744,44689,81169,1,1,1,39641,tutor,algebra,6465,13241,70,MasterySection,6465,27.0,Pythagorean Theorem,22763,73,0,0,39641,42869,,12,0,,16,16.0
21101114,263216,80015,37514,59674,1,0,1,18762,tutor,algebra,5974,12465,3,MasterySection,5974,97.0,,48003,1998,0,0,18824,30861,,.5x+-5,0,,1,1.0
32268351,274330,78985,73419,135932,1,1,1,43243,tutor,fill_in_1,9904,12887,44,MasterySection,9904,,,42999,2770,0,0,43243,60146,,-2(b^5)/(3(c^5)),0,,158,43.0
26056595,266577,84455,34479,53904,1,1,1,17973,tutor,fill_in_1,7970,12309,4,MasterySection,5961,277.0,Addition and Subtraction Integers,35135,1357,0,3,17973,29949,,-15,0,,25,25.0
30104011,270288,79027,53475,93446,1,0,2,260390,tutor,algebra,7118,12351,149,MasterySection,7118,2.0,Circle Graph,42999,2770,3,3,273156,52571,,25,0,1.0,2,2.0
33726764,279730,78591,50375,89268,1,1,1,10124,tutor,algebra,7212,12375,6,MasterySection,6272,296.0,Area Rectangle,46174,5056,0,2,10124,30009,,10,0,,94,94.0
27191490,266616,83639,37811,60096,1,0,2,101795,tutor,fill_in_1,8471,12634,21,MasterySection,6011,76.0,,54767,5117,0,6,170247,30478,,5:03,0,,13,13.0
34299603,279733,78544,52307,91641,1,1,1,130162,tutor,algebra,7220,12262,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,0,3,130162,31687,,15.7,0,,171,171.0
22264151,262763,78978,37787,60072,1,0,3,48327,tutor,fill_in_1,6011,12351,42,MasterySection,6011,76.0,,42999,2770,6,6,80000,30478,,1:04,0,1.0,2,2.0
38244677,291411,96250,42876,76204,0,1,1,5209,tutor,choose_1,6272,14415,100,MasterySection,6272,297.0,Area Trapezoid,69274,2770,0,3,5209,31690,128174.0,,0,,21,
34332804,280055,78589,52309,91643,1,1,0,1,tutor,algebra,7220,12375,15,MasterySection,6180,303.0,Volume Cylinder,46174,5056,0,3,1,31687,,78.5,0,,79,79.0
26524506,268093,78277,57806,108905,0,1,1,31774,tutor,choose_1,8566,12315,27,MasterySection,6009,,,45778,5056,0,0,31774,55690,200189.0,,0,,12,
31911161,271255,79034,44385,80254,0,0,2,16579,tutor,algebra,6468,12351,174,MasterySection,6468,,,42999,2770,0,3,20177,42219,,28,0,,173,
33706054,279733,78561,50928,89842,1,1,1,157580,tutor,algebra,7220,12262,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,157580,47492,,3,0,,262,262.0
32911359,278361,89172,34560,53992,0,1,1,57579,tutor,algebra,5962,13286,4,MasterySection,5962,,,59882,5260,0,3,57579,30677,,-0.5,0,,10,
36369530,285788,77118,50846,89760,1,1,1,8471,tutor,algebra,7012,14033,1,MasterySection,7012,277.0,Addition and Subtraction Integers,48183,139,0,3,8471,29883,,-12,0,,577,577.0
22167887,262775,79547,40726,71367,1,0,2,15031,tutor,fill_in_1,6057,12351,40,MasterySection,6057,70.0,Percent Of,42999,2770,0,5,38812,30907,,122,0,,2,2.0
34295056,280057,78546,50919,89833,1,1,0,1,tutor,algebra,7220,12262,16,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,1,47492,,5,0,,196,196.0
29733095,270297,78982,32150,49295,1,1,1,25377,tutor,algebra,5925,12351,147,MasterySection,5925,74.0,Subtraction Whole Numbers,42999,2770,0,0,25377,30036,,79200,0,,28,24.0
29928696,271061,81096,47346,85864,1,1,1,10086,tutor,algebra,9585,12438,18,MasterySection,6876,47.0,Conversion of Fraction Decimals Percents,23907,76,0,3,10086,29870,,4-Mar,0,,36,36.0
36395613,285790,77899,34442,53867,1,1,1,3198,tutor,fill_in_1,5961,14033,2,MasterySection,5961,277.0,Addition and Subtraction Integers,48183,139,0,3,3198,29948,,19,0,,912,912.0
29254860,270928,85716,78044,147612,1,1,1,37907,tutor,algebra,9373,12873,6,MasterySection,9373,67.0,Multiplication Fractions,45671,5049,0,2,37907,78013,,Aug-45,0,,5,5.0
21432719,263315,53167,34572,54042,0,1,1,10218,tutor,algebra,5962,12476,7,MasterySection,5962,,,22763,73,0,3,10218,30677,,-0.1,0,,6,
33721862,279728,78576,50884,89798,1,1,1,48813,tutor,algebra,7220,12375,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,2,48813,31688,,60,0,,30,30.0
31160333,273702,84145,50568,89482,1,0,1,2036,tutor,algebra,7210,12661,41,MasterySection,6181,40.0,Circumference ,55425,5056,3,3,9118,29983,,,1,1.0,4,4.0
34335978,280034,78574,47159,85675,1,0,4,110774,tutor,algebra,7201,12375,13,MasterySection,7201,70.0,Percent Of,46174,5056,4,4,159758,46399,,32.4,0,1.0,44,44.0
30925766,273139,78456,31651,48080,0,0,2,7051,tutor,algebra,10450,12455,34,MasterySection,5919,,,49076,5177,0,3,20083,30551,,12000,0,,15,
34287896,280033,78499,53242,93202,1,1,1,40649,tutor,algebra,7228,12375,12,MasterySection,7114,11.0,Venn Diagram,46174,5056,0,2,40649,52497,,20,0,,92,92.0
27882583,268779,84362,48091,86696,1,0,10,19855,tutor,algebra,6912,12698,12,MasterySection,6912,79.0,Proportion,55938,5255,2,3,156481,46362,,4.2,0,0.0,19,19.0
32510234,277510,70688,34812,54567,1,1,1,15828,tutor,algebra,5967,13241,18,MasterySection,5967,279.0,Multiplication and Division Integers,22763,73,0,4,15828,31001,,-3,0,,14,12.0
26864414,269112,85029,33228,51573,1,1,1,11469,tutor,algebra,5950,12672,5,MasterySection,5950,86.0,Exponents,55469,5260,0,3,11469,30310,,64,0,,4,4.0
27897712,270377,79572,32165,49340,1,1,1,43374,tutor,algebra,5925,11896,11,MasterySection,5925,92.0,Pattern Finding ,14630,2770,0,0,43374,30036,,68600,0,,10,10.0
32272396,277006,79761,41071,71751,1,1,1,6707,tutor,algebra,6066,12437,38,MasterySection,6066,46.0,Calculations with Similar Figures,43007,2770,0,4,6707,31955,,90,0,,5,5.0
31999589,270567,70756,39238,66091,1,1,1,7535,tutor,choose_1,6039,11816,141,MasterySection,6039,50.0,Ordering Fractions,22763,73,0,0,7535,30522,104258.0,,0,,4,4.0
31740022,271214,79071,41760,73687,1,0,1,15094,tutor,algebra,6094,12352,234,MasterySection,6094,16.0,Counting Methods,42999,2770,0,0,15235,30422,,25-Apr,0,,5,5.0
33724297,279730,78575,52033,91357,1,1,1,47684,tutor,algebra,7212,12375,6,MasterySection,6272,296.0,Area Rectangle,46174,5056,0,2,47684,30009,,20,0,,60,60.0
22449964,264294,79716,39064,65317,1,1,1,14135,tutor,choose_1,7765,12432,8,MasterySection,6039,49.0,Ordering Positive Decimals,49070,5177,0,0,14135,30494,102395.0,,0,,5,5.0
36428045,285725,92247,92945,173230,1,1,1,155075,tutor,algebra,10857,14020,8,MasterySection,10857,296.0,Area Rectangle,58932,4780,0,0,155075,60095,,16,0,,25,25.0
22171677,261347,79417,37761,60046,1,1,1,122145,tutor,fill_in_1,6011,12361,8,MasterySection,6011,76.0,,45671,5049,0,6,122145,30305,,13:01,0,,7,7.0
30000442,270288,78979,53441,93412,1,1,1,20639,tutor,algebra,7118,12351,149,MasterySection,7118,70.0,Percent Of,42999,2770,0,2,20639,52570,,100.8,0,,27,27.0
21376199,262743,79070,32953,51076,1,1,1,257922,tutor,algebra,5945,12352,28,MasterySection,5942,310.0,Order of Operations All,42999,2770,0,0,257922,30078,,3,0,,3,3.0
31808332,274944,79746,43726,79024,1,1,1,23303,tutor,choose_1,6402,12437,25,MasterySection,6402,51.0,Ordering Integers,43007,2770,0,1,23303,42865,135383.0,,0,,4,4.0
33639590,279728,78493,50964,89878,1,1,1,209262,tutor,algebra,7220,12375,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,209262,47492,,2,0,,16,16.0
34703633,280417,88476,54094,94065,1,1,1,7924,tutor,algebra,7023,13257,8,MasterySection,7023,92.0,Pattern Finding ,60450,5448,0,4,7924,52799,,1,0,,6,6.0
33702650,279733,78564,50851,89765,1,0,2,122257,tutor,algebra,7220,12262,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,3,3,203261,31687,,109.9,0,1.0,90,90.0
33605114,279155,79776,31392,47062,1,0,2,27471,tutor,algebra,5898,12437,61,MasterySection,5898,2.0,Circle Graph,43007,2770,3,4,71494,30037,,185,0,0.0,20,20.0
38157559,291417,96242,37524,59716,0,0,1,3187,tutor,algebra,5974,14415,94,MasterySection,5974,99.0,,69274,2770,2,2,13375,30987,,,1,1.0,2,
33612671,271223,79057,36957,58169,1,1,1,190047,tutor,algebra,5918,12352,240,MasterySection,5918,9.0,Stem and Leaf Plot,42999,2770,0,0,190047,30050,,55.95,0,,10,10.0
22126054,264033,81457,44303,80041,1,0,2,5589,tutor,fill_in_1,6467,12515,16,MasterySection,6467,27.0,Pythagorean Theorem,45671,5049,2,5,29081,42087,,8,0,0.0,16,16.0
32908087,278358,89169,47002,85418,0,0,1,2471,tutor,algebra,6854,13286,1,MasterySection,6854,,,59882,5260,3,3,7686,30524,,,1,1.0,6,
38287814,290771,96295,51838,91162,1,1,1,79703,tutor,algebra,7036,14414,223,MasterySection,7036,12.0,Mean,69274,2770,0,4,79703,45777,,25,0,,10,10.0
27466292,268032,79012,43105,77364,1,1,1,64849,tutor,algebra,6273,12351,119,MasterySection,6273,308.0,Volume Sphere,42999,2770,0,0,64849,31680,,1150,0,,6,3.0
38268182,290584,96217,73423,135936,1,0,2,16879,tutor,fill_in_1,9912,14412,54,MasterySection,9912,,,69274,2770,0,0,21226,73247,,2(a^3),0,,7,1.0
38150325,290702,96222,33168,51453,1,1,1,20747,tutor,algebra,5948,14414,290,MasterySection,5948,1.0,Box and Whisker,69274,2770,0,4,20747,30060,,12,0,,2,2.0
32148783,271482,84831,41610,73093,0,1,1,7677,tutor,algebra,6072,12924,18,MasterySection,6072,,,57560,5260,0,2,7677,32879,,14,0,,33,
35252406,281104,90828,36577,57081,1,0,0,5540,tutor,algebra,5933,13601,5,MasterySection,5933,10.0,Table,60450,5448,0,0,5540,30375,,,2,,5,5.0
33642835,279728,78757,52327,91661,1,1,1,46197,tutor,algebra,7220,12375,5,MasterySection,6180,317.0,Greatest Common Factor,46174,5056,0,3,46197,47492,,2,0,,38,38.0
35596657,282750,79865,44452,80490,1,1,1,40475,tutor,algebra,6472,12473,24,MasterySection,6472,75.0,Square Root,24116,76,0,0,40475,42054,,2,0,,6,6.0
35413038,281755,82555,33116,51401,1,1,1,5735,tutor,algebra,6324,12953,5,MasterySection,6324,13.0,Median,53103,5177,0,3,5735,30059,,22,0,,5,5.0
28658835,270966,78453,49640,88332,1,0,7,10616,tutor,algebra,9655,12455,24,MasterySection,6943,311.0,Equation Solving Two or Fewer Steps,49076,5177,3,3,22744,30833,,48,0,1.0,58,58.0
25409782,266600,83252,34517,53942,1,1,1,1324405,tutor,fill_in_1,8476,12634,5,MasterySection,5961,277.0,Addition and Subtraction Integers,54767,5117,0,4,1324405,29950,,2,0,,15,15.0
32911042,278361,89155,34585,54091,1,0,0,2932,tutor,algebra,5962,13286,4,MasterySection,5962,278.0,Addition and Subtraction Positive Decimals,59882,5260,0,0,2932,30677,,,2,,5,5.0
24557174,265831,79583,55564,97539,1,0,1,53251,tutor,algebra,7630,12570,7,MasterySection,5968,311.0,Equation Solving Two or Fewer Steps,45671,5049,0,3,53323,54581,,-0.8,0,,7,4.0
24108072,263431,75169,43125,77444,1,1,1,8111,tutor,algebra,6274,12483,5,MasterySection,6272,294.0,Area Irregular Figure,22763,73,0,0,8111,31691,,10,0,,11,5.0
35108517,281002,78523,50889,89803,1,1,1,17032,tutor,algebra,7220,12262,24,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,2,17032,31688,,50,0,,641,641.0
34290379,280057,78512,50903,89817,1,0,4,1,tutor,algebra,7220,12262,16,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,2,216058,31688,,2104,0,,212,212.0
38145062,291449,96260,57425,107960,1,0,1,32740,tutor,algebra,5969,14415,62,MasterySection,5969,101.0,,69274,2770,0,0,32781,55834,,42/,0,,1,1.0
33288897,271228,78906,31329,46863,1,1,1,12427,tutor,algebra,5897,12352,245,MasterySection,5897,11.0,Venn Diagram,42999,2770,0,0,12427,30328,,10,0,,19,19.0
33666819,279733,78531,50935,89849,1,1,1,47953,tutor,algebra,7220,12262,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,47953,47492,,5,0,,59,59.0
33474563,268668,84339,37132,58689,1,1,1,18728,tutor,choose_1,5979,12699,5,MasterySection,5979,79.0,Proportion,55938,5255,0,5,18728,34868,88429.0,,0,,9,9.0
35490639,281251,91621,32916,50991,1,1,1,136831,tutor,algebra,5942,13409,1,MasterySection,5942,310.0,Order of Operations All,61648,5497,0,4,136831,30267,,-21,0,,2,2.0
35640171,282672,88821,48441,87054,1,1,1,7656,tutor,algebra,6917,13281,5,MasterySection,6917,61.0,Division Fractions,59912,1689,0,5,7656,29863,,28/28,0,,3,3.0
26392175,266602,83240,51319,90437,1,0,1,15370,tutor,algebra,8440,12634,7,MasterySection,7025,279.0,Multiplication and Division Integers,54767,5117,0,0,15383,30015,,2,0,,8,8.0
30278217,267153,84138,49501,88189,1,1,1,4480,tutor,algebra,7168,12661,6,MasterySection,6935,311.0,Equation Solving Two or Fewer Steps,55425,5056,0,3,4480,46281,,60,0,,24,24.0
30675925,272588,78951,52277,91606,1,0,2,99012,tutor,algebra,7032,12438,30,MasterySection,7032,96.0,,23907,76,0,2,234681,49982,,B*17=P,0,,1,1.0
30798261,271903,79027,78195,147833,1,1,1,14015,tutor,choose_1,9872,12887,17,MasterySection,9872,79.0,Proportion,42999,2770,0,0,14015,78163,271928.0,,0,,35,35.0
22999819,265365,78977,57482,108218,0,1,1,4906,tutor,choose_1,5969,12351,62,MasterySection,5969,312.0,Equation Solving More Than Two Steps,42999,2770,0,0,4906,55835,198831.0,,0,,7,
31589339,272598,86559,37754,60039,1,1,1,111281,tutor,fill_in_1,6011,12963,29,MasterySection,6011,76.0,,45671,5049,0,6,111281,30305,,7:04,0,,3,3.0
33722246,279728,78587,50962,89876,1,1,1,41094,tutor,algebra,7220,12375,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,41094,47492,,6,0,,193,193.0
38151302,290885,96280,40679,71204,0,1,1,8281,tutor,choose_1,6056,14414,107,MasterySection,6056,,,69274,2770,0,2,8281,30484,120000.0,,0,,3,
36378752,285722,92251,75222,140103,1,1,1,5109,tutor,algebra,9245,14020,5,MasterySection,9245,314.0,"Angles - Obtuse, Acute, and Right",58932,4780,0,2,5109,61817,,1,0,,108,108.0
20781198,262918,78944,39406,66329,1,1,1,15766,tutor,choose_1,6829,12438,3,MasterySection,6040,49.0,Ordering Positive Decimals,23907,76,0,4,15766,29893,104915.0,,0,,5,5.0
26420949,268016,78970,42557,75514,1,1,1,14692,tutor,algebra,6181,12351,103,MasterySection,6181,40.0,Circumference ,42999,2770,0,4,14692,29984,,37.68,0,,5,5.0
27134324,268026,78073,41063,71743,1,1,1,5635,tutor,algebra,6066,12351,113,MasterySection,6066,35.0,Effect of Changing Dimensions of a Shape Prportionally,42999,2770,0,4,5635,31955,,16,0,,9,9.0
30142630,272505,84334,40725,71366,1,1,1,265491,tutor,fill_in_1,6057,12699,46,MasterySection,6057,70.0,Percent Of,55938,5255,0,5,265491,30907,,108,0,,2,2.0
34289469,279730,78901,50397,89290,1,1,1,146002,tutor,algebra,7212,12375,6,MasterySection,6272,297.0,Area Trapezoid,46174,5056,0,3,146002,30012,,66,0,,91,91.0
32037425,271505,84029,50747,89661,1,1,1,11300,tutor,algebra,7012,12926,2,MasterySection,7012,277.0,Addition and Subtraction Integers,57560,5260,0,4,11300,29881,,-3,0,,3,3.0
33642519,279728,78763,50901,89815,1,1,1,36805,tutor,algebra,7220,12375,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,2,36805,31688,,72,0,,95,95.0
32771161,278358,89046,46568,84819,0,0,3,21207,tutor,algebra,6854,13286,1,MasterySection,6854,,,59882,5260,0,2,27616,30524,,-1,0,,2,
